,id,genre_name,original_language,original_title,release_year,vote_average,studio_name
5965,8830,"['Thriller', 'Horror', 'Action']",en,the belko experiment,2016,6.1,Metro-Goldwyn-Mayer
5966,8836,['Thriller'],en,our kind of traitor,2016,6.0,StudioCanal
5967,8841,"['Comedy', 'Music']",en,popstar: never stop never stopping,2016,6.6,Universal Pictures
5968,8842,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']",en,rock dog,2016,6.1,Reel FX Creative Studios
5969,8846,"['Thriller', 'Drama']",en,miss sloane,2016,7.5,France 2 Cinéma
5970,8849,"['Comedy', 'Horror']",en,meet the blacks,2016,4.8,Freestyle Releasing
5971,8852,"['Drama', 'Romance']",en,loving,2016,6.7,Big Beach
5972,8854,"['Action', 'Adventure', 'Animation', 'Family']",en,ratchet & clank,2016,5.8,Cinema Management Group
5973,8855,"['Horror', 'Science Fiction', 'Thriller']",en,morgan,2016,5.8,20th Century Fox
5974,8866,"['Action', 'Thriller', 'Drama']",en,blood father,2016,6.2,Why Not Productions
5975,8870,"['Thriller', 'Action']",en,collide,2016,5.5,Silver Pictures
5976,8871,"['Adventure', 'Drama', 'Science Fiction']",en,midnight special,2016,6.2,Warner Bros. Pictures
5977,8872,"['Romance', 'Drama']",en,southside with you,2016,5.7,IM Global
5978,8873,"['Comedy', 'Drama', 'Family']",en,red dog: true blue,2016,6.5,Woss Group Film Productions
5979,8874,"['Drama', 'History']",en,the young messiah,2016,6.4,Focus Features
5980,8875,"['Horror', 'Thriller']",en,incarnate,2016,5.4,Blumhouse Productions
5981,8876,"['Action', 'Adventure', 'Science Fiction']",en,max steel,2016,5.7,Ingenious Media
5982,8877,['Drama'],en,bleed for this,2016,6.8,Universal Pictures
5983,8878,"['Drama', 'Romance']",en,maudie,2016,7.8,Parallel Films
5984,8882,"['Horror', 'Mystery']",en,the autopsy of jane doe,2016,6.7,IM Global
5985,8885,"['History', 'Drama']",en,genius,2016,6.5,Summit Entertainment
5986,8886,['Drama'],en,20th century women,2016,7.3,Annapurna Pictures
5987,8891,['Drama'],en,lady macbeth,2016,6.6,BBC Films
5988,8895,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",en,swiss army man,2016,6.9,Cold Iron Pictures
5989,8896,['Animation'],en,quackerz,2016,4.8,Animation Studio RIM
5990,8899,"['History', 'Thriller', 'War']",en,anthropoid,2016,7.1,LD Entertainment
5991,8903,"['Comedy', 'Drama']",en,don't think twice,2016,6.4,Cold Iron Pictures
5992,8904,"['Comedy', 'Drama']",en,demolition,2016,6.8,Sidney Kimmel Entertainment
5993,8907,"['Comedy', 'Drama']",en,the meddler,2016,5.9,Anonymous Content
5994,8908,"['Comedy', 'Drama']",en,a hologram for the king,2016,5.8,X Filme Creative Pool
5995,8913,"['Drama', 'History']",en,denial,2016,6.8,BBC Films
5996,8918,"['Drama', 'Romance']",en,indignation,2016,6.4,Likely Story
5997,8919,"['Fantasy', 'Animation', 'Family']",en,dragon nest movie 2: throne of elves,2016,7.5,Mili Pictures
5998,8920,"['Drama', 'Thriller', 'Action', 'Science Fiction']",en,sleight,2016,5.4,Blumhouse Productions
5999,8921,"['Romance', 'Comedy', 'Drama']",en,rules don't apply,2016,5.8,Shangri-La Entertainment
6000,8922,"['Comedy', 'Thriller', 'Drama']",en,norman: the moderate rise and tragic fall of a new york fixer,2016,5.6,Lightstream Pictures
6001,8923,"['Action', 'Animation', 'Crime', 'Drama']",en,batman: the killing joke,2016,6.6,DC Comics
6002,8926,"['Drama', 'Music', 'History']",en,miles ahead,2016,6.5,Crescendo Productions
6003,8927,['Comedy'],en,everybody wants some!!,2016,6.4,Annapurna Pictures
6004,8928,"['Thriller', 'Drama', 'Horror']",en,the neon demon,2016,6.5,Bold Films
6005,8930,"['Drama', 'Comedy', 'Romance']",en,maggie's plan,2016,5.7,Locomotive
6006,8931,"['Drama', 'Fantasy', 'Horror', 'Thriller']",en,before i wake,2016,6.4,Intrepid Pictures
6007,8932,"['Family', 'Documentary', 'Adventure']",en,the eagle huntress,2016,7.1,Sony Pictures Classics
6008,8940,['Documentary'],en,hillsong: let hope rise,2016,5.8,Indie Studio
6009,8942,"['Comedy', 'Horror']",en,killing poe,2016,0.0,Indie Studio
6010,8948,"['Animation', 'Adventure', 'Comedy', 'Family']",en,ballerina,2016,7.2,Caramel Films
6011,8949,"['Documentary', 'Music']",en,billy yeager the ineffable enigma,2016,10.0,Maltese productions
6012,8955,"['Horror', 'Mystery', 'Thriller']",en,the limehouse golem,2016,6.2,HanWay Films
6013,8956,"['Action', 'War']",en,uss indianapolis: men of courage,2016,5.9,Saturn Films
6014,8957,"['Comedy', 'Drama', 'Romance']",en,paterson,2016,7.1,Le Pacte
6015,8959,"['Music', 'Romance', 'Drama']",en,high strung,2016,7.1,Castel Film
6016,8963,"['Action', 'Drama']",en,blues for life,2016,0.0,Scotlawood Motion Pictures
6017,8965,['Drama'],en,i'm not ashamed,2016,7.5,Visible Pictures
6018,8970,['Drama'],en,a quiet passion,2016,6.1,Indomitable Entertainment
6019,8972,['Comedy'],en,forever young,2016,5.6,Wildside
6020,8973,['Drama'],en,american honey,2016,6.8,Film4 Productions
6021,8975,"['Drama', 'Crime', 'Thriller', 'Mystery']",en,exposed,2016,5.0,Lionsgate
6022,8977,"['Action', 'Adventure', 'Animation', 'History']",en,bilal: a new breed of hero,2016,6.9,Resnick Interactive Development
6023,8979,['Music'],en,blurryface live,2016,0.0,Indie Studio
6024,8983,"['Music', 'Drama']",en,i saw the light,2016,6.4,Bron Studios
6025,8985,['Drama'],en,equity,2016,5.6,Broad Street Pictures
6026,8988,"['War', 'Thriller']",en,mine,2016,6.6,Eagle Pictures
6027,8999,"['Family', 'Animation']",en,bling,2016,6.1,Digiart Productions
6028,9000,"['Drama', 'Mystery', 'Thriller']",en,personal shopper,2016,5.9,ARTE France Cinéma
6029,9001,"['Action', 'Drama', 'Thriller']",en,the hollow point,2016,6.0,Atlas Independent
6030,9004,['Drama'],en,certain women,2016,5.9,filmscience
6031,9008,"['Horror', 'Science Fiction', 'Thriller']",en,cell,2016,4.7,120dB Films
6032,9014,"['Drama', 'Comedy', 'History']",en,elvis & nixon,2016,5.9,Benaroya Pictures
6033,9016,"['Comedy', 'Drama', 'Romance']",en,the hollars,2016,6.3,Groundswell Productions
6034,9019,['Documentary'],en,blood quantum,2016,0.0,Indie Studio
6035,9023,['Documentary'],en,tickled,2016,7.2,Horseshoe Films
6036,9026,['Drama'],en,the sea of trees,2016,6.3,Waypoint Entertainment
6037,9028,['Drama'],en,believe,2016,7.1,Believe the Film / Power of 3
6038,9030,"['Horror', 'Thriller']",en,31,2016,5.4,Spectacle Entertainment Group
6039,9032,"['Comedy', 'Drama']",en,3 generations,2016,6.4,Big Beach
6040,9033,['Comedy'],en,lulu the movie,2016,3.6,Indie Studio
6041,9036,"['Drama', 'Comedy']",en,the bronze,2016,6.1,Duplass Brothers Productions
6042,9039,"['Drama', 'Horror', 'Science Fiction']",en,viral,2016,5.6,Blumhouse Productions
6043,9043,"['Action', 'Crime', 'Drama']",en,trespass against us,2016,5.8,Potboiler Productions
6044,9045,['Documentary'],en,un azteca en el azteca parte 1,2016,6.0,TV Azteca
6045,9049,"['Comedy', 'Drama']",en,wiener-dog,2016,5.6,Killer Films
6046,9050,['Drama'],en,voiceless,2016,0.0,C3 Studios
6047,9052,"['Action', 'Crime', 'Thriller']",en,the assignment,2016,5.4,SBS Films
6048,9056,"['Thriller', 'Science Fiction']",en,shortwave,2016,4.4,Cue Mark Films
6049,9057,"['Horror', 'Mystery', 'Thriller']",en,satanic,2016,4.3,MarVista Entertainment
6050,9062,['Thriller'],en,message from the king,2016,6.2,Canal+
6051,9069,['Comedy'],en,the carer,2016,6.7,MEDIA Programme of the European Union
6052,9071,"['Comedy', 'Drama', 'Mystery']",en,the family fang,2016,5.9,Olympus Pictures
6053,9072,"['Romance', 'Comedy']",en,dean,2016,6.0,Honora Productions
6054,9077,['Comedy'],en,jimmy vestvood: amerikan hero,2016,5.4,Worldwide Media Conspiracy
6055,9080,"['Fantasy', 'Romance', 'Horror']",en,the love witch,2016,6.3,Oscilloscope
6056,9081,"['Music', 'Documentary']",en,supersonic,2016,7.5,On the Corner Films
6057,9083,['Documentary'],en,seed: the untold story,2016,6.4,Collective Eye Films
6058,9084,['Drama'],en,white girl,2016,5.7,Killer Films
6059,9086,"['Drama', 'Mystery', 'Thriller']",en,complete unknown,2016,5.2,Parts and Labor
6060,9090,['Drama'],en,the fits,2016,6.5,Cinereach
6061,9092,"['Mystery', 'Horror', 'Science Fiction']",en,the void,2016,5.9,120dB Films
6062,9093,['Drama'],en,krisha,2016,6.8,Hoody Boy Productions
6063,9096,"['Drama', 'Family', 'TV Movie']",en,anne of green gables,2016,7.3,Breakthrough Entertainment
6064,9098,"['Thriller', 'Action', 'Crime', 'Drama']",en,i am hooligan,2016,4.3,Greenway Entertainment
6065,9100,"['Adventure', 'Animation', 'Comedy', 'Family', 'Science Fiction']",en,spark: a space tail,2016,4.7,Gulfstream Pictures
6066,9103,"['Action', 'Crime', 'Thriller']",en,precious cargo,2016,5.2,Herrick Entertainment
6067,9106,"['Drama', 'Comedy']",en,other people,2016,6.4,Park Pictures Features
6068,9107,"['Drama', 'Crime', 'Thriller']",en,the good neighbor,2016,6.3,Anonymous Content
6069,9108,"['Family', 'Drama']",en,a street cat named bob,2016,7.9,Prescience
6070,9109,"['Crime', 'Drama']",en,king cobra,2016,5.9,Rabbit Bandini Productions
6071,9110,"['Horror', 'Mystery', 'Crime', 'Thriller']",en,ষড়রিপু ১,2016,0.0,Indie Studio
6072,9113,"['Animation', 'Comedy', 'Drama']",en,my entire high school sinking into the sea,2016,6.6,Washington Square Films
6073,9115,['Drama'],en,max rose,2016,5.3,Lightstream Pictures
6074,9117,"['Drama', 'Crime', 'Mystery']",en,too late,2016,7.3,Foe Killer Films
6075,9119,"['Horror', 'Thriller']",en,the ghosts of garip,2016,0.0,Golden Ceiba Productions
6076,9120,['Thriller'],en,operation avalanche,2016,6.2,XYZ Films
6077,9122,"['Crime', 'Thriller', 'Western', 'Action']",en,in a valley of violence,2016,6.1,Blumhouse Productions
6078,9127,"['Documentary', 'Music', 'Science Fiction']",en,celldweller: start of an empire (the making of,2016,10.0,Indie Studio
6079,9131,['Documentary'],en,where you're meant to be,2016,5.8,Better Days
6080,9132,"['Crime', 'Drama', 'Thriller', 'Mystery']",en,imperium,2016,6.4,Grindstone Entertainment Group
6081,9133,"['Comedy', 'Action', 'Romance', 'Crime']",en,mr. right,2016,6.4,Amasia Entertainment
6082,9134,['Drama'],en,closet monster,2016,7.1,Rhombus Media
6083,9135,['Documentary'],en,the unknowns,2016,0.0,Time To Kill Productions
6084,9136,"['War', 'Thriller', 'Drama']",en,alone in berlin,2016,6.7,X Filme Creative Pool
6085,9137,"['Drama', 'Thriller']",en,anesthesia,2016,5.8,Hello Please
6086,9140,"['Family', 'Animation', 'Fantasy', 'Horror']",en,howard lovecraft & the frozen kingdom,2016,5.3,Shout! Factory
6087,9141,['Drama'],en,pelé: birth of a legend,2016,7.4,Imagine Entertainment
6088,9143,"['Romance', 'Comedy', 'Drama']",en,front cover,2016,6.2,NewVoice Production
6089,9144,['Drama'],en,last chance,2016,0.0,OnePath Network
6090,9146,['Drama'],en,goat,2016,5.4,Killer Films
6091,9147,"['Horror', 'Drama']",en,the transfiguration,2016,6.1,Transfiguration Productions
6092,9148,"['Horror', 'Thriller']",en,pet,2016,5.8,Revolver Picture Company
6093,9149,"['Drama', 'Romance']",en,blue jay,2016,7.0,Duplass Brothers Productions
6094,9150,"['Thriller', 'Drama', 'Action', 'Mystery']",en,term life,2016,6.0,WWE Studios
6095,9151,"['Mystery', 'Drama', 'Documentary', 'Crime', 'History']",en,finding oscar,2016,7.8,The Kennedy/Marshall Company
6096,9153,"['Romance', 'Comedy']",en,i'm trying to impress you,2016,0.0,Valentine Street Productions
6097,9155,"['Comedy', 'Drama']",en,so good to see you,2016,0.0,Old Bull Pictures
6098,9160,['Documentary'],en,holy hell,2016,6.6,Whitewater Films
6099,9163,['Documentary'],en,going furthur,2016,0.0,Going Furthur Productions
6100,9164,"['Crime', 'Drama', 'Romance']",en,shangri-la suite,2016,5.7,Bona Fide Productions
6101,9165,['Thriller'],en,the adderall diaries,2016,5.4,Rabbit Bandini Productions
6102,9167,['Thriller'],en,the ones below,2016,5.9,Cuba Pictures
6103,9168,"['Crime', 'Drama', 'Thriller']",en,hacker,2016,6.3,Brillstein Entertainment Partners
6104,9170,"['Thriller', 'Drama', 'Science Fiction']",en,approaching the unknown,2016,5.3,3311 Productions
6105,9173, ,en,the girl on the mat,2016,10.0,Nu Wave Films
6106,9178,"['Drama', 'Science Fiction']",en,into the forest,2016,5.9,Rhombus Media
6107,9179,"['Drama', 'Mystery', 'Romance']",en,frank & lola,2016,5.6,Killer Films
6108,9181,"['Drama', 'Comedy']",en,the confirmation,2016,6.4,Lighthouse Pictures
6109,9182,['Documentary'],en,talent has hunger,2016,0.0,First Run Features
6110,9184,"['Drama', 'History', 'War']",en,on wings of eagles,2016,5.4,Beijing Forbidden City Film
6111,9185,"['Comedy', 'Drama', 'Family']",en,undrafted,2016,7.6,Parlay Films
6112,9188,['Horror'],en,kropemann,2016,0.0,Camera Obskura
6113,9191,"['Comedy', 'Drama']",en,miss stevens,2016,6.6,Anonymous Content
6114,9192,"['Western', 'Drama']",en,the duel,2016,5.4,26 Films
6115,9193,"['Comedy', 'Horror']",en,auto shop of horrors,2016,10.0,Driving With Our Eyes Shut
6116,9194,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction', 'Thriller']",en,maximum ride,2016,4.9,JP Entertainment
6117,9195,['Comedy'],en,second nature,2016,4.4,Mirror Images LTD
6118,9201,"['Comedy', 'Adventure']",en,luigitimeinc the movie,2016,0.0,LuigiTimeInc.
6119,9203,['Comedy'],en,merry gentlemen,2016,0.0,Indie Studio
6120,9206,"['Drama', 'Science Fiction', 'Thriller']",en,aerials,2016,0.0,Fat Brothers Films
6121,9207,"['Adventure', 'Action', 'Science Fiction']",en,star wars: the last jedi,2017,6.9,Lucasfilm Ltd.
6122,9208,"['Family', 'Fantasy', 'Romance']",en,beauty and the beast,2017,7.0,Walt Disney Pictures
6123,9209,"['Action', 'Crime', 'Thriller']",en,the fate of the furious,2017,6.9,Universal Pictures
6124,9210,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",en,despicable me 3,2017,6.4,Universal Pictures
6125,9211,"['Adventure', 'Action', 'Comedy', 'Fantasy']",en,jumanji: welcome to the jungle,2017,6.8,Columbia Pictures
6126,9212,"['Action', 'Adventure', 'Science Fiction', 'Drama']",en,spider-man: homecoming,2017,7.4,Marvel Studios
6127,9214,"['Adventure', 'Action', 'Science Fiction']",en,guardians of the galaxy vol. 2,2017,7.6,Marvel Studios
6128,9215,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Comedy']",en,thor: ragnarok,2017,7.6,Marvel Studios
6129,9216,"['Action', 'Adventure', 'Fantasy']",en,wonder woman,2017,7.2,Atlas Entertainment
6130,9217,"['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']",en,coco,2017,8.2,Walt Disney Pictures
6131,9218,"['Adventure', 'Action', 'Fantasy']",en,pirates of the caribbean: dead men tell no tales,2017,6.6,Walt Disney Pictures
6132,9219,"['Horror', 'Fantasy']",en,it,2017,7.2,New Line Cinema
6133,9220,"['Action', 'Adventure', 'Science Fiction']",en,justice league,2017,6.1,Warner Bros. Pictures
6134,9221,"['Action', 'Drama', 'Science Fiction']",en,logan,2017,7.8,20th Century Fox
6135,9222,"['Action', 'Adventure', 'Science Fiction']",en,transformers: the last knight,2017,6.1,Paramount
6136,9223,"['Action', 'Adventure', 'Fantasy']",en,kong: skull island,2017,6.5,Warner Bros. Pictures
6137,9224,"['War', 'Action', 'Drama']",en,dunkirk,2017,7.5,Warner Bros. Pictures
6138,9225,"['Animation', 'Comedy', 'Family']",en,the boss baby,2017,6.5,DreamWorks Animation
6139,9226,"['Drama', 'Science Fiction', 'War']",en,war for the planet of the apes,2017,7.1,20th Century Fox
6140,9228,['Drama'],en,the greatest showman,2017,7.9,20th Century Fox
6141,9229,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Crime']",en,kingsman: the golden circle,2017,7.0,20th Century Fox
6142,9230,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']",en,the mummy,2017,5.5,Universal Pictures
6143,9231,"['Animation', 'Adventure', 'Comedy', 'Family']",en,cars 3,2017,6.8,Pixar
6144,9232,"['Drama', 'Romance']",en,fifty shades darker,2017,6.5,Universal Pictures
6145,9233,"['Mystery', 'Crime', 'Drama']",en,murder on the orient express,2017,6.7,The Mark Gordon Company
6146,9234,"['Action', 'Adventure', 'Crime']",en,xxx: return of xander cage,2017,6.0,Paramount
6147,9236,"['Animation', 'Action', 'Comedy', 'Family']",en,the lego batman movie,2017,7.2,Warner Bros. Pictures
6148,9237,"['Horror', 'Mystery', 'Thriller']",en,annabelle: creation,2017,6.6,New Line Cinema
6149,9238,"['Drama', 'Family']",en,wonder,2017,8.2,Lionsgate
6150,9239,"['Animation', 'Family', 'Adventure', 'Comedy']",en,ferdinand,2017,7.3,20th Century Fox
6151,9241,"['Science Fiction', 'Drama']",en,blade runner 2049,2017,7.5,Columbia Pictures
6152,9242,"['Mystery', 'Thriller', 'Horror']",en,get out,2017,7.6,Blumhouse Productions
6153,9244,"['Horror', 'Science Fiction', 'Mystery']",en,alien: covenant,2017,6.1,20th Century Fox
6154,9245,"['Adventure', 'Comedy', 'Family']",en,paddington 2,2017,7.5,Canal+
6155,9246,"['Action', 'Crime']",en,baby driver,2017,7.5,Big Talk Productions
6156,9247,"['Adventure', 'Science Fiction', 'Action']",en,valerian and the city of a thousand planets,2017,6.6,TF1 Films Production
6157,9249,"['Action', 'Science Fiction', 'Thriller']",en,geostorm,2017,6.1,Warner Bros. Pictures
6158,9250,"['Animation', 'Family', 'Comedy']",en,the emoji movie,2017,5.5,Columbia Pictures
6159,9251,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Drama']",en,a dog's purpose,2017,7.6,DreamWorks Pictures
6160,9253,"['Family', 'Adventure', 'Animation', 'Comedy']",en,smurfs: the lost village,2017,6.3,Columbia Pictures
6161,9254,"['Drama', 'Fantasy', 'Romance']",en,the shape of water,2017,7.2,Fox Searchlight Pictures
6162,9255,"['Comedy', 'Music']",en,pitch perfect 3,2017,6.6,Universal Pictures
6163,9256,['Comedy'],en,daddy's home 2,2017,6.3,Paramount
6164,9257,"['Drama', 'History']",en,the post,2017,7.0,DreamWorks Pictures
6165,9258,"['Comedy', 'Action', 'Crime']",en,baywatch,2017,6.1,Paramount
6166,9259,"['Thriller', 'Comedy', 'Crime', 'Action']",en,the hitman's bodyguard,2017,6.9,Summit Entertainment
6167,9260,"['Action', 'Thriller', 'Crime']",en,john wick: chapter 2,2017,7.3,Lionsgate
6168,9261,"['Science Fiction', 'Action']",en,ghost in the shell,2017,6.0,Paramount
6169,9263,"['Crime', 'Drama']",en,"three billboards outside ebbing, missouri",2017,8.1,Fox Searchlight Pictures
6170,9264,"['Drama', 'History']",en,darkest hour,2017,7.3,Working Title Films
6171,9265,"['Action', 'Drama', 'Fantasy']",en,king arthur: legend of the sword,2017,6.5,Village Roadshow Pictures
6172,9266,"['Action', 'Thriller']",en,the foreigner,2017,6.9,Universal Pictures
6173,9267,"['Science Fiction', 'Action', 'Adventure']",en,power rangers,2017,6.3,Lionsgate
6174,9268,['Comedy'],en,girls trip,2017,6.8,Universal Pictures
6175,9270,"['Action', 'Crime', 'Comedy']",en,american made,2017,6.8,Imagine Entertainment
6176,9271,['Comedy'],en,a bad moms christmas,2017,6.3,Universal Pictures
6177,9273,"['Horror', 'Mystery', 'Comedy']",en,happy death day,2017,6.6,Blumhouse Productions
6178,9274,"['Action', 'Animation', 'Comedy', 'Family']",en,captain underpants: the first epic movie,2017,6.2,DreamWorks Animation
6179,9275,"['Family', 'Animation', 'Action', 'Adventure', 'Comedy']",en,the lego ninjago movie,2017,6.5,Warner Bros. Pictures
6180,9276,"['Fantasy', 'Action', 'Science Fiction', 'Adventure']",en,the dark tower,2017,5.7,Columbia Pictures
6181,9277,"['Horror', 'Crime', 'Mystery', 'Thriller']",en,jigsaw,2017,6.2,Lionsgate
6182,9278,"['Horror', 'Science Fiction', 'Thriller']",en,life,2017,6.4,Columbia Pictures
6183,9279,"['Action', 'Thriller']",en,atomic blonde,2017,6.4,Film i Väst
6184,9280,"['Romance', 'Drama']",en,call me by your name,2017,8.2,La Cinéfacture
6185,9281,"['Drama', 'Fantasy']",en,the shack,2017,7.5,Summit Entertainment
6186,9282,"['Drama', 'Romance', 'Thriller']",en,heartthrob,2017,5.5,Citizen Skull Productions
6187,9284,"['Crime', 'Comedy']",en,going in style,2017,6.7,New Line Cinema
6188,9285,['Horror'],en,rings,2017,5.0,Paramount
6189,9288,"['Drama', 'Comedy']",en,lady bird,2017,7.3,Scott Rudin Productions
6190,9290,"['Action', 'Thriller']",en,american assassin,2017,6.4,Di Bonaventura Pictures
